CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Risk_Score,Attrition_Confidence_Score,R_score,M_score,F_score,Cus_Segmentation,Risk_Status,CLV,Risk_Score,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Not_Specified,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Cluster,Customer_Segment
718872858,0,0.3617021276595745,2,36,5,1,3,0.07021951207612856,0.8426698450536353,1640.0,0.694000005722046,0.22065205296539445,0.5348837209302326,0.926999986171722,0.564564567789662,9.00559971341863e-05,0.999909996986389,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,161136.0,High Risk,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
718875483,0,0.5106382978723405,1,40,4,2,4,0.4826726155307012,0.6932856575288041,15659.0,0.540000021457672,0.2214865917436297,0.5271317829457365,0.660000026226044,0.10010010030166862,0.0002980100107379,0.999700009822845,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,179640.0,Low Risk,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,High Value
718876683,0,0.3617021276595745,4,31,5,2,0,0.13128784521240625,0.4640444974175606,4613.0,0.638000011444092,0.060643151218426616,0.17054263565891475,0.455000013113022,0.2022022066367116,4.40330004494172e-05,0.999960005283356,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,49600.0,Medium Risk,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
718877883,1,0.38297872340425543,3,36,3,1,1,0.1271460820244508,1.0,3127.0,0.860000014305115,0.10737732279959941,0.2635658914728683,0.759999990463257,0.44644645047781906,0.974279999732971,0.0257200002670288,High Recency,Low Monetary,Low Frequency,,NORMAL,87840.0,Medium Risk,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
718882008,0,0.2553191489361702,1,27,6,2,2,0.6363410993582752,0.35319825188716725,21598.0,0.527999997138977,0.24757983754311785,0.4883720930232559,0.46000000834465,0.04004003862905976,0.0001038600021274,0.999899983406067,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,133920.0,Very Low Risk,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,High Value
718888308,0,0.574468085106383,3,36,4,3,2,1.0,1.0,31999.0,0.74099999666214,0.053688661399799706,0.1782945736434109,0.833000004291534,0.073073071057387,0.0001866499951574,0.999809980392456,High Recency,Low Monetary,Low Frequency,,NORMAL,53100.0,Very Low Risk,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,High Value
718889508,0,0.4255319148936171,2,37,1,3,1,0.26107316905103994,0.4858959078267779,8851.0,0.954999983310699,0.4309558250806721,0.6899224806201552,0.623000025749207,0.12112111890386655,0.0001054599997587,0.999890029430389,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,305472.0,Low Risk,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,High Value
718890933,1,0.4042553191489362,4,27,3,2,2,0.0,0.0,1438.30004882813,0.680000007152557,0.10676532769556024,0.2170542635658915,0.65200001001358,0.0,0.994249999523163,0.0057500000111758,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,65583.0,High Risk,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2,Average
718892283,0,0.3617021276595745,2,34,3,2,1,0.08941673561154259,0.0,4396.0,0.592000007629395,0.23706464893735396,0.5271317829457365,1.05299997329712,0.0,6.86400017002597e-05,0.999930024147034,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,162214.0,Low Risk,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2,Average
718893333,0,0.5531914893617023,3,36,3,3,2,0.5108486979480332,0.8251887167262614,16259.0,0.717999994754791,0.3893957939245577,0.5736434108527133,0.647000014781952,0.11311310968644707,0.0001866499951574,0.999809980392456,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,270324.0,Low Risk,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,High Value
718894233,0,0.574468085106383,2,36,6,2,4,0.045882874365879275,0.5526420341676599,1565.0,0.698000013828278,0.08935128518971848,0.41085271317829464,0.574999988079071,0.4714714513146109,0.000326559995301,0.999670028686523,High Recency,Low Monetary,Low Frequency,,NORMAL,76176.0,Low Risk,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1,At Risk
718896108,0,0.46808510638297873,3,36,2,1,1,0.0,0.0,1438.30004882813,0.884999990463257,0.25058417714476466,0.5736434108527133,0.908999979496002,0.0,3.35049990098923e-05,0.999970018863678,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,180504.0,High Risk,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2,Average
718899708,0,0.6170212765957448,1,36,6,3,2,0.48986779537547054,0.7334127930075487,15796.0,0.720000028610229,0.09113163458328698,0.34108527131782945,0.861999988555908,0.10510510046902759,0.0001641499984543,0.999840021133423,High Recency,Low Monetary,Low Frequency,,NORMAL,77328.0,Medium Risk,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,High Value
718909158,0,0.2553191489361702,1,25,6,3,3,0.12457637493703316,0.2614223281684545,4901.0,0.626999974250793,0.07138088349838656,0.20930232558139542,0.947000026702881,0.11811811731184399,0.0002760700008366,0.999719977378845,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,44825.0,Medium Risk,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2,Average
718913358,1,0.21276595744680854,2,36,3,3,3,0.08424708958862007,1.0,1708.0,0.662000000476837,0.11956158896183375,0.25581395348837216,0.386999994516373,0.596596604659341,0.996710002422333,0.003293789923191,High Recency,Low Monetary,Low Frequency,,NORMAL,95724.0,High Risk,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
718917408,0,0.4255319148936171,3,38,4,3,3,0.0506897382117546,0.4513309495431069,1979.0,0.499000012874603,0.1777011238455547,0.4651162790697675,0.458000004291534,0.36536537020301196,0.0003139000036753,0.999689996242523,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,140752.0,Low Risk,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1,At Risk
718919433,0,0.5531914893617023,4,36,2,3,3,0.09074693692738231,0.4564958283671037,3291.0,0.842000007629395,0.8046622899744074,0.7906976744186048,0.72299998998642,0.25925925925925924,0.0003172600117977,0.999679982662201,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,539028.0,High Risk,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
718920708,0,0.19148936170212766,3,25,5,3,3,0.11493241539719523,0.5764799364322606,3789.0,1.19799995422363,0.09246689662846333,0.2170542635658915,0.810000002384186,0.2772772837274725,0.0003139000036753,0.999689996242523,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,54300.0,Low Risk,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1,At Risk
718921683,0,0.4893617021276597,4,38,6,6,3,0.25091526809371856,0.7290425109257052,7903.0,0.763000011444092,0.23956826527205966,0.3023255813953489,0.884999990463257,0.1881881793191691,0.0002752899890765,0.999719977378845,High Recency,High Monetary,Low Frequency,Big Spenders,NORMAL,183008.0,Very Low Risk,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,1,At Risk
718923858,0,0.3404255319148936,1,29,5,2,2,0.765219467754291,0.478347238776321,25546.0,0.428000003099442,0.03454990541893847,0.1472868217054264,0.317999988794327,0.045045046254456676,9.38520024647005e-05,0.999909996986389,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,32799.0,Low Risk,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,High Value
718924983,0,0.7021276595744681,0,48,5,1,3,0.10483497813604833,0.5172824791418356,3604.0,0.861999988555908,0.24051407588739288,0.5426356589147288,0.904999971389771,0.26526524752722747,8.17359978100285e-05,0.999920010566711,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,231984.0,Low Risk,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,1,At Risk
718926258,0,0.23404255319148942,1,28,4,3,2,0.03082741401842072,0.2550655542312277,1816.0,0.666000008583069,0.22905307666629576,0.62015503875969,0.698000013828278,0.2612612652926336,0.0001641300041228,0.999840021133423,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,129556.0,Medium Risk,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2,Average
718927533,0,0.4042553191489362,3,32,5,2,2,0.6968047955328075,1.0,21970.0,0.912000000476837,0.05574719038611328,0.24806201550387605,0.908999979496002,0.10310310189369119,0.0001181100014946,0.999880015850067,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,48384.0,Very Low Risk,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,High Value
718929708,0,0.7234042553191491,0,50,4,2,2,0.051657157350547114,0.636471990464839,1545.0,0.569000005722046,0.058306442639367975,0.10077519379844962,0.64300000667572,0.5095095062844118,9.76730007096194e-05,0.999899983406067,High Recency,Low Monetary,Low Frequency,,NORMAL,77900.0,High Risk,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
718932633,0,0.4042553191489362,3,35,3,2,2,0.008425614585756476,0.45927691696464046,561.0,0.647000014781952,0.2109157672193168,0.4186046511627908,0.640999972820282,0.6736736430352455,0.0001148299998021,0.999890029430389,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,150535.0,High Risk,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
718934058,0,0.21276595744680854,2,26,4,3,2,0.042527139228192734,1.0,328.0,0.685999989509583,0.10492934238344276,0.31782945736434115,0.5,0.8858858649227509,0.0002602800086606,0.99974000453949,Low Recency,Low Monetary,Low Frequency,At Risk Customers,High Risk,62296.0,Low Risk,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,At Risk
718939083,1,0.5957446808510638,2,45,3,1,3,0.0,0.12157330154946365,1132.30004882813,1.0349999666214,0.010237009013018803,0.03875968992248063,0.363999992609024,0.21321320998811572,0.989319980144501,0.0106800002977252,High Recency,Low Monetary,Low Frequency,,NORMAL,31230.0,High Risk,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2,Average
718940208,0,0.6170212765957448,0,44,6,1,3,0.5067976303043396,0.7314263011521652,16361.0,0.759999990463257,0.16918882830755536,0.4496124031007753,0.699999988079071,0.1011011033183558,7.94939987827092e-05,0.999920010566711,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,156244.0,Medium Risk,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,High Value
718941183,0,0.46808510638297873,1,38,5,2,2,0.011902277115792087,0.29717918156535555,1084.0,0.879000008106232,0.21508846111049293,0.5968992248062016,0.811999976634979,0.4084083955080171,0.0001038699992932,0.999899983406067,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,166288.0,High Risk,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
718943508,0,0.3404255319148936,3,33,3,3,2,0.06879861521602705,0.8621374652363926,1544.0,0.523999989032745,0.05252030711027039,0.19379844961240314,0.522000014781952,0.5845845684590959,0.0002051600022241,0.999790012836456,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,47982.0,Very Low Risk,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1,At Risk
718946358,0,0.38297872340425543,3,30,3,3,2,0.0032862004109212237,0.0,1547.0,0.791999995708466,0.2135306553911205,0.41085271317829464,0.615000009536743,0.0,0.0001919100031955,0.999809980392456,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,130440.0,Low Risk,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,2,Average
718947558,0,0.1276595744680851,0,21,2,3,1,0.08503311763888899,0.9117997616209773,1956.0,0.628000020980835,0.8380994770223655,0.8139534883720932,0.796999990940094,0.5405405550534804,9.04929984244518e-05,0.999909996986389,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,327054.0,Medium Risk,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,At Risk
718949433,0,0.3404255319148936,3,31,3,2,2,1.0,0.3651172030194676,33597.0,0.919000029563904,0.1616223433848893,0.5348837209302326,0.755999982357025,0.027027027379772126,0.0001037499969243,0.999899983406067,Low Recency,Low Monetary,High Frequency,,NORMAL,105865.0,Medium Risk,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0,High Value
718950483,0,0.6808510638297873,1,48,3,3,2,0.3320877802080282,0.7588398887564561,10513.0,0.405000001192093,0.03883387114721264,0.2170542635658915,0.35699999332428,0.1541541513321937,0.0001855799928307,0.999809980392456,High Recency,Low Monetary,Low Frequency,,NORMAL,57984.0,Low Risk,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,1,At Risk
718951683,0,0.46808510638297873,2,35,2,3,1,0.023511306781302296,0.5013905442987684,954.0,0.497000008821487,0.23661956158896186,0.5658914728682172,0.660000026226044,0.569569567957021,0.0001084800023818,0.999890029430389,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,166705.0,High Risk,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
718957083,0,0.46808510638297873,1,35,5,2,2,0.00032347929836913647,0.0,1449.0,0.785000026226044,0.23851118281962835,0.6046511627906977,0.912999987602234,0.0,0.0001068400015356,0.999890029430389,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,167895.0,High Risk,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,Average
718958583,1,0.38297872340425543,4,36,5,3,2,0.028076315842479493,0.6380611839491458,761.0,0.955999970436096,0.22232113052186492,0.3798449612403102,0.638999998569489,0.6786786432026035,0.995519995689392,0.0044840299524366,High Recency,High Monetary,Low Frequency,Big Spenders,NORMAL,162216.0,Very Low Risk,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1,At Risk
718961208,0,0.3617021276595745,3,32,5,3,3,0.08361222077878747,0.0,4204.0,1.07299995422363,0.18298653610771112,0.5813953488372093,0.603999972343445,0.0,0.000305190013023,0.999689996242523,Low Recency,Low Monetary,High Frequency,,NORMAL,121568.0,High Risk,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,Average
718963158,0,0.4893617021276597,1,40,5,3,1,1.0,0.0,34516.0,0.75900000333786,0.15132969845332148,0.4186046511627908,0.560999989509583,0.0,0.0001119200023822,0.999890029430389,High Recency,Low Monetary,Low Frequency,,NORMAL,129200.0,Very Low Risk,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,High Value
718967433,0,0.17021276595744675,2,36,3,6,3,0.029859994879628204,0.0,2426.0,0.888000011444092,0.2452431289640592,0.5503875968992249,0.800000011920929,0.0,0.0002321600040886,0.999769985675812,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,177048.0,High Risk,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,Average
718970058,0,0.2553191489361702,3,33,5,3,4,0.8860259327110066,0.4640444974175606,29578.0,0.652999997138977,0.05613664181595639,0.25581395348837216,0.720000028610229,0.03803803632470489,0.0005885100108571,0.999409973621368,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,50127.0,Very Low Risk,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,High Value
718971333,0,0.14893617021276598,1,20,5,3,2,0.3557593172603577,0.36750099324592767,12281.0,0.765999972820282,0.10192500278179592,0.31782945736434115,1.317999958992,0.07007006946536423,0.0001688299962552,0.999830007553101,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,46840.0,Very Low Risk,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2,Average
718972758,0,0.5106382978723405,2,40,5,3,3,0.03152274652442784,0.5113230035756854,1194.0,0.465000003576279,0.07316123289195504,0.31782945736434115,0.820999979972839,0.5195195066191288,0.0003025099867954,0.999700009822845,High Recency,Low Monetary,Low Frequency,,NORMAL,73000.0,High Risk,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
718975083,1,0.44680851063829796,4,40,6,4,3,0.03128089173972971,0.0,2473.0,0.546999990940094,0.09029709580505174,0.2635658914728683,0.418999999761581,0.0,0.997399985790253,0.0026004801038652,High Recency,Low Monetary,Low Frequency,,NORMAL,85320.0,High Risk,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,Average
718976283,0,0.5319148936170213,2,36,3,2,2,0.012688305166061009,0.42550655542312277,787.0,0.611000001430511,0.2157560921330811,0.43410852713178305,0.535000026226044,0.5765765443255995,0.0001251100038643,0.999870002269745,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,157968.0,High Risk,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
718977483,0,0.6382978723404256,4,46,2,3,1,0.734564373793803,0.5514501390544299,24348.0,0.742999970912933,0.3727050183598531,0.6279069767441862,0.596000015735626,0.05405405475954425,0.0001137700019171,0.999890029430389,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,331614.0,Very Low Risk,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,High Value
718979733,0,0.5531914893617023,5,36,2,3,2,0.6733751132651762,0.8720699245133094,21517.0,0.754000008106232,0.876154445309892,0.8139534883720932,0.855000019073486,0.0930930941009362,0.0002041200059466,0.999800026416779,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,585288.0,Low Risk,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0,High Value
718980633,0,0.2553191489361702,2,36,3,3,3,0.15157341527896187,0.45729042510925705,5301.0,0.88400000333786,0.2406253477244909,0.5736434108527133,0.71399998664856,0.17817817898445315,0.0002941100101452,0.999710023403168,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,174060.0,Very Low Risk,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2,Average
718982058,0,0.23404255319148942,3,36,5,2,0,0.13751560591838308,0.5582042113627335,4582.0,0.952000021934509,0.19478135084010237,0.48062015503875977,0.674000024795532,0.2352352316070008,4.35680012742523e-05,0.999960005283356,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,144396.0,Low Risk,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,At Risk
718983333,0,0.574468085106383,2,43,6,1,3,0.15919184099695294,0.5379419944378228,5350.0,0.41100001335144,0.04567708912874152,0.1550387596899225,0.363999992609024,0.2022022066367116,9.52490008785389e-05,0.999899983406067,High Recency,Low Monetary,Low Frequency,,NORMAL,57233.0,Very Low Risk,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,1,At Risk
718984533,0,0.23404255319148942,3,29,6,2,4,0.1741566058001497,0.5061581247516885,5925.0,0.638999998569489,0.22488038277511962,0.6976744186046513,0.78600001335144,0.17717717596776597,0.0003388600016478,0.999660015106201,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,132008.0,Very Low Risk,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,At Risk
718993533,0,0.38297872340425543,2,37,2,3,0,0.4348156000085588,0.5299960270162892,14487.0,0.810000002384186,0.4682875264270613,0.7209302325581396,0.634999990463257,0.08408408186682935,6.63539976812899e-05,0.999930024147034,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,330299.0,Very Low Risk,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,High Value
718994583,0,0.46808510638297873,2,35,3,3,1,0.0,0.32419547079856975,622.299987792969,0.842000007629395,0.23739846444864804,0.45736434108527135,0.916999995708466,0.5675675320914929,0.0001054599997587,0.999890029430389,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,167195.0,High Risk,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
718996758,0,0.23404255319148942,2,30,5,2,2,0.0193090798971723,0.5530393325387366,685.0,1.55299997329712,0.06225659285634806,0.20155038759689928,1.25,0.6706706787334157,0.0001138200022978,0.999890029430389,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,48870.0,High Risk,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
719006508,0,0.17021276595744675,2,36,5,1,3,0.040048127685036905,0.7600317838696862,850.0,0.59799998998642,0.20173584065872927,0.45736434108527135,0.568000018596649,0.6926926556040691,9.26369975786656e-05,0.999909996986389,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,148896.0,Low Risk,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1,At Risk
719013108,0,0.3404255319148936,3,33,4,2,4,0.05259434464125237,0.7151370679380215,1378.0,0.889999985694885,0.22782908645821742,0.5891472868217055,0.623000025749207,0.5665665439908826,0.0003388600016478,0.999660015106201,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,151965.0,Low Risk,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,At Risk
719018208,1,0.5531914893617023,0,46,6,4,3,0.17448915612910962,0.0,7210.0,0.768999993801117,0.11160565260932459,0.20155038759689928,0.800000011920929,0.0,0.99779999256134,0.002197080058977,High Recency,Low Monetary,Low Frequency,,NORMAL,115736.0,Medium Risk,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,Average
719019483,0,0.4255319148936171,2,36,2,3,1,0.36244055568764355,0.5987286452125546,11920.0,0.839999973773956,0.20896851007010125,0.41085271317829464,0.75,0.11211211412779784,9.52929985942319e-05,0.999899983406067,High Recency,Low Monetary,Low Frequency,,NORMAL,153576.0,Medium Risk,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,High Value
719020983,0,0.6808510638297873,1,42,4,3,1,0.3320273165118537,1.0,9904.0,0.730000019073486,0.07805719372426839,0.3023255813953489,0.689999997615814,0.20320319473732187,0.0001018199982354,0.999899983406067,High Recency,Low Monetary,Low Frequency,,NORMAL,80346.0,Very Low Risk,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,At Risk
719022558,0,0.4893617021276597,4,38,1,3,3,0.026201941261068992,0.46603098927294395,1132.0,0.818000018596649,0.2557026816512741,0.49612403100775204,0.762000024318695,0.5095095062844118,0.0003262000100221,0.999670028686523,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,194028.0,High Risk,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
719025333,0,0.46808510638297873,2,42,3,2,0,0.013897579089551658,0.0,1898.0,0.837999999523163,0.16707466340269278,0.3798449612403102,0.685999989509583,0.0,4.94039995828643e-05,0.999949991703033,High Recency,Low Monetary,Low Frequency,,NORMAL,147546.0,Low Risk,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,2,Average
719026383,0,0.19148936170212766,2,36,3,1,3,0.03705517472439755,0.0,2664.0,1.07099997997284,0.14604428619116502,0.3798449612403102,0.902999997138977,0.0,9.52490008785389e-05,0.999899983406067,High Recency,Low Monetary,Low Frequency,,NORMAL,112860.0,High Risk,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,2,Average
719028783,0,0.3404255319148936,1,29,2,3,3,0.059970915574545314,0.0,3422.0,0.505999982357025,0.2212084121508846,0.49612403100775204,0.681999981403351,0.0,0.0002839500084519,0.999719977378845,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,130094.0,High Risk,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2,Average
719034183,0,0.4255319148936171,3,38,5,1,3,0.003528055195619356,0.5427095748907429,189.0,0.703999996185303,0.27706687437409594,0.5891472868217055,0.754999995231628,0.8788788885541724,9.61260011536069e-05,0.999899983406067,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,208620.0,High Risk,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
719035758,0,0.574468085106383,3,43,5,1,2,0.02856002541187576,0.6023043305522447,867.0,0.85699999332428,0.24518749304551019,0.5271317829457365,0.949999988079071,0.6366366059982087,5.876299837837e-05,0.999939978122711,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,211431.0,High Risk,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,At Risk
719036883,0,0.46808510638297873,1,38,3,3,2,0.09763979829127897,0.0,4668.0,0.896000027656555,0.2032380104595527,0.5193798449612403,0.453000009059906,0.0,0.0001735999976517,0.999830007553101,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,158194.0,High Risk,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2,Average
719038008,0,0.46808510638297873,4,35,3,2,2,0.00806283240870928,0.4735796583234009,513.0,0.763000011444092,0.24212751752531436,0.2403100775193799,0.241999998688698,0.6996996916369552,0.0001193700009025,0.999880015850067,Low Recency,High Monetary,Low Frequency,,NORMAL,170170.0,High Risk,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
719039283,0,0.1276595744680851,1,36,2,2,3,0.0633871144084064,0.7802940007945968,1571.0,0.66100001335144,0.7549794147101367,0.5813953488372093,0.809000015258789,0.5565565436561656,0.0001847499952418,0.999819993972778,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,506880.0,Low Risk,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1,At Risk
719042208,0,0.3617021276595745,4,33,4,3,4,0.019006761416299638,0.49662296384584825,817.0,0.890999972820282,0.2256036497162568,0.4263565891472869,0.805999994277954,0.6056056168934476,0.0007829400128684,0.999220013618469,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,150645.0,Low Risk,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1,At Risk
719046558,0,0.2765957446808511,2,36,6,3,3,0.01643705432888201,0.6956694477552642,231.0,0.842999994754791,0.21158339824190497,0.4031007751937985,0.675999999046326,0.8838838887215305,0.0003025099867954,0.999700009822845,High Recency,Low Monetary,Low Frequency,,High Risk,155268.0,Low Risk,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1,At Risk
719048133,0,0.5531914893617023,2,42,6,3,0,0.12146249458404473,0.0,5456.0,0.337000012397766,0.1646823189050851,0.4263565891472869,0.625,0.0,6.82250029058196e-05,0.999930024147034,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,145740.0,Medium Risk,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,2,Average
