CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Risk_Score,Attrition_Confidence_Score,R_score,M_score,F_score,Cus_Segmentation,Risk_Status,CLV
716987358,1,29,M,0,Post-Graduate,Divorced,$60K - $80K,Blue,15,2,1,3,8022,0,8022,0.381000012159348,5660,59,0.735000014305115,0,0.989419996738434,0.0105799995362759,Low Recency,High Monetary,Low Frequency,NULL,NORMAL,84900.00
716988633,0,55,M,0,High School,Divorced,$60K - $80K,Blue,46,6,1,2,9734,0,9734,0.785000026226044,1476,38,0.899999976158142,0,4.59459988633171E-05,0.999949991703033,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,67896.00
716989683,0,56,M,2,Doctorate,Single,$80K - $120K,Blue,48,4,3,3,4480,2465,2015,0.772000014781952,3331,74,0.681999981403351,0.550000011920929,0.0004377200093586,0.999559998512268,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,159888.00
716990883,0,38,M,5,Not_Specified,Married,$80K - $120K,Blue,26,5,1,2,16033,766,15267,0.681999981403351,15260,115,0.855000019073486,0.0480000004172325,6.2501996580977E-05,0.999939978122711,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,396760.00
716991933,1,53,F,3,Uneducated,Single,Less than $40K,Blue,35,6,3,1,9786,0,9786,0.700999975204468,820,25,0.561999976634979,0,0.99142998456955,0.00856999959796667,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,28700.00
716993058,0,57,M,3,Not_Specified,Divorced,$60K - $80K,Blue,48,5,2,3,24589,1640,22949,0.400000005960464,4291,78,0.625,0.0670000016689301,0.000218340006540529,0.999779999256134,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,205968.00
716995083,0,52,M,2,High School,Single,$80K - $120K,Blue,44,6,2,4,2650,1049,1601,0.874000012874603,4218,64,0.730000019073486,0.395999997854233,0.00031746001332067,0.999679982662201,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,185592.00
716996583,0,50,M,3,High School,Divorced,$120K +,Blue,37,3,1,2,3073,1792,1281,1.09899997711182,1734,35,1.18799996376038,0.583000004291534,5.55590013391338E-05,0.999939978122711,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,64158.00
716998608,0,48,M,3,Graduate,Unknown,$60K - $80K,Blue,36,3,3,2,6703,1252,5451,0.625,1843,44,0.629999995231628,0.187000006437302,0.000186649995157495,0.999809980392456,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,66348.00
716999883,0,51,M,4,High School,Married,$80K - $120K,Blue,41,5,2,0,15897,1437,14460,0.583999991416931,1405,43,0.386999994516373,0.0900000035762787,4.28060011472553E-05,0.999960005283356,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,57605.00
717000858,0,41,M,2,Graduate,Married,Less than $40K,Blue,29,3,2,2,2683,1738,945,0.745000004768372,2274,52,0.732999980449677,0.648000001907349,0.000113820002297871,0.999890029430389,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,65946.00
717001908,1,41,F,5,Graduate,Married,Less than $40K,Blue,28,6,2,2,6936,0,6936,0.883000016212463,2874,44,0.629999995231628,0,0.991559982299805,0.00844000000506639,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,80472.00
717004533,0,35,F,3,High School,Married,Less than $40K,Blue,36,2,3,0,4790,1189,3601,0.698000013828278,4544,81,0.929000020027161,0.247999995946884,6.69349974486977E-05,0.999930024147034,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,163584.00
717006333,0,54,M,3,High School,Married,$80K - $120K,Blue,36,6,1,2,1438.30004882813,1133,305.299987792969,0.75900000333786,1935,41,0.708000004291534,0.787999987602234,5.55590013391338E-05,0.999939978122711,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,69660.00
717007458,0,46,M,2,Graduate,Married,$40K - $60K,Blue,38,4,3,3,2457,1051,1406,0.98199999332428,3256,71,0.919000029563904,0.428000003099442,0.000302509986795485,0.999700009822845,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,123728.00
717008358,0,40,F,1,Not_Specified,Married,Less than $40K,Blue,36,1,2,2,6540,0,6540,0.72299998998642,7919,88,0.600000023841858,0,0.000117429997771978,0.999880015850067,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,285084.00
717011958,0,43,F,4,Graduate,Single,$40K - $60K,Blue,23,2,1,1,1438.30004882813,0,1438.30004882813,0.727999985218048,4494,82,0.708000004291534,0,3.48329995176755E-05,0.999970018863678,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,103362.00
717013383,0,52,M,2,High School,Married,$80K - $120K,Blue,43,4,3,4,31258,1518,29740,0.916999995708466,2866,53,0.89300000667572,0.0489999987185001,0.000501630012877285,0.999499976634979,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,123238.00
717015333,0,52,M,1,Not_Specified,Divorced,$120K +,Blue,41,6,1,2,2717,1953,764,0.809000015258789,3974,70,0.555999994277954,0.718999981880188,5.68249997741077E-05,0.999939978122711,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,162934.00
717016833,0,39,M,4,Uneducated,Married,$80K - $120K,Blue,27,6,4,2,1438.30004882813,0,1438.30004882813,0.796999990940094,4282,69,0.725000023841858,0,0.000234399994951673,0.999769985675812,Low Recency,Low Monetary,High Frequency,NULL,NORMAL,115614.00
717017808,0,62,M,0,Uneducated,Single,$40K - $60K,Blue,52,6,1,2,9065,641,8424,0.787999987602234,4693,83,0.626999974250793,0.0710000023245811,4.85950004076585E-05,0.999949991703033,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,244036.00
717022533,0,43,F,2,Post-Graduate,Single,$40K - $60K,Blue,36,4,1,3,2283,0,2283,0.898999989032745,4088,66,0.885999977588654,0,0.000109000000520609,0.999890029430389,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,147168.00
717023508,0,45,F,3,Not_Specified,Unknown,$40K - $60K,Blue,36,6,1,2,2667,1551,1116,0.671999990940094,4883,85,0.735000014305115,0.582000017166138,6.28199995844625E-05,0.999939978122711,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,175788.00
717026658,1,43,F,3,Uneducated,Married,Less than $40K,Blue,32,6,3,3,1897,0,1897,0.644999980926514,2866,47,0.46900001168251,0,0.996909976005554,0.00308777997270226,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,91712.00
717028158,0,53,M,3,Graduate,Married,$120K +,Blue,44,3,2,3,12163,2082,10081,1.55400002002716,2649,56,0.697000026702881,0.171000003814697,0.000198640002054162,0.999800026416779,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,116556.00
717030633,0,46,M,4,College,Single,$60K - $80K,Blue,34,5,3,4,2369,1405,964,0.624000012874603,3034,51,0.888999998569489,0.592999994754791,0.00052613002480939,0.999469995498657,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,103156.00
717035283,1,46,M,1,Graduate,Single,$60K - $80K,Blue,37,2,3,4,2445,848,1597,0.771000027656555,2216,39,0.560000002384186,0.347000002861023,0.997940003871918,0.00205937004648149,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,81992.00
717036408,0,36,F,1,Uneducated,Single,Unknown,Blue,36,6,3,1,4685,1626,3059,0.944999992847443,4560,81,0.587999999523163,0.347000002861023,0.000104689999716356,0.999899983406067,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,164160.00
717038733,0,56,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,3,3,2253,1375,878,0.388000011444092,1324,38,0.310000002384186,0.610000014305115,0.000322750012855977,0.999679982662201,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,47664.00
717042333,1,53,F,2,College,Married,Less than $40K,Blue,44,3,3,3,1473,0,1473,0.920000016689301,2836,48,0.600000023841858,0,0.9966099858284,0.00338756991550326,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,124784.00
717045033,0,45,F,3,Not_Specified,Married,Unknown,Blue,36,6,1,3,8459,757,7702,0.648000001907349,4677,87,0.672999978065491,0.0890000015497208,0.000105660001281649,0.999890029430389,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,168372.00
717047583,1,47,F,3,Doctorate,Married,Less than $40K,Blue,35,2,3,2,4779,2517,2262,0.929000020027161,8912,63,0.657999992370605,0.52700001001358,0.996309995651245,0.00368792004883289,Low Recency,High Monetary,Low Frequency,NULL,NORMAL,311920.00
717049533,0,39,F,3,Doctorate,Unknown,$40K - $60K,Blue,28,5,3,0,7262,1466,5796,0.512000024318695,1438,28,0.555999994277954,0.202000007033348,9.9637996754609E-05,0.999899983406067,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,40264.00
717050883,0,60,F,1,High School,Single,Less than $40K,Blue,36,5,2,2,2688,1617,1071,0.551999986171722,4183,71,0.614000022411346,0.601999998092651,0.000103860002127476,0.999899983406067,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,150588.00
717052158,0,39,M,3,High School,Single,$60K - $80K,Blue,32,3,2,2,21718,2386,19332,0.742999970912933,3492,66,0.691999971866608,0.109999999403954,0.000114820002636407,0.999890029430389,Low Recency,Low Monetary,High Frequency,NULL,NORMAL,111744.00
717060858,1,31,M,0,Graduate,Married,Less than $40K,Blue,36,3,2,3,6911,2517,4394,0.934000015258789,8123,71,0.73199999332428,0.363999992609024,0.993950009346008,0.00604999996721745,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,292428.00
717066408,0,36,M,2,Graduate,Married,$60K - $80K,Blue,36,3,1,4,5550,1518,4032,1.182000041008,2540,62,0.771000027656555,0.273999989032745,0.000158039998495951,0.999840021133423,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,91440.00
717069033,0,43,F,4,Graduate,Married,Less than $40K,Blue,30,4,1,3,4829,1153,3676,0.533999979496002,4778,65,0.970000028610229,0.238999992609024,9.71539993770421E-05,0.999899983406067,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,143340.00
717072108,1,50,F,2,Not_Specified,Single,$40K - $60K,Blue,36,3,3,2,2762,0,2762,0.684000015258789,2571,44,0.418999999761581,0,0.99497002363205,0.00503000011667609,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,92556.00
717073308,0,44,F,3,College,Married,Less than $40K,Blue,31,5,6,2,2679,727,1952,0.893999993801117,4804,78,0.814000010490417,0.270999997854233,0.000143249999382533,0.999859988689423,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,148924.00
717074283,1,45,F,3,Graduate,Divorced,Unknown,Blue,37,5,2,6,17678,0,17678,0.787999987602234,2566,49,0.814999997615814,0,0.999029994010925,0.000970260007306933,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,94942.00
717076458,0,40,M,3,Not_Specified,Single,$40K - $60K,Blue,36,1,3,1,8155,1178,6977,0.828999996185303,14955,102,0.925000011920929,0.143999993801117,0.000123730002087541,0.999880015850067,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,538380.00
717078933,0,40,F,5,Graduate,Single,Less than $40K,Blue,29,3,2,4,4205,2517,1688,0.65200001001358,4256,69,0.725000023841858,0.598999977111816,0.000337139994371682,0.999660015106201,Low Recency,Low Monetary,High Frequency,NULL,NORMAL,123424.00
717081483,0,37,M,2,Graduate,Divorced,$80K - $120K,Blue,25,3,2,2,25187,2209,22978,0.799000024795532,16606,96,0.777999997138977,0.0879999995231628,0.000113820002297871,0.999890029430389,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,415150.00
717084708,0,45,F,4,High School,Married,Less than $40K,Blue,34,6,4,1,2484,1543,941,0.703000009059906,3802,68,0.446999996900558,0.620999991893768,0.000133659996208735,0.999870002269745,Low Recency,Low Monetary,High Frequency,NULL,NORMAL,129268.00
717085983,0,44,F,2,High School,Single,$40K - $60K,Blue,25,6,2,3,3299,2517,782,0.981000006198883,4312,84,0.787000000476837,0.763000011444092,0.000186100005521439,0.999809980392456,Low Recency,Low Monetary,High Frequency,NULL,NORMAL,107800.00
717087858,0,51,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2146,967,1179,0.569000005722046,4253,74,0.721000015735626,0.45100000500679,0.000101819998235442,0.999899983406067,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,153108.00
717090183,0,60,M,1,Doctorate,Married,$120K +,Blue,50,6,1,2,21697,2144,19553,0.653999984264374,2117,48,0.654999971389771,0.0989999994635582,7.48110032873228E-05,0.999930024147034,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,105850.00
717091533,0,29,F,1,Graduate,Single,Unknown,Blue,36,5,2,3,13613,1172,12441,0.657000005245209,4253,84,0.75,0.0860000029206276,0.000179690003278665,0.999819993972778,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,153108.00
717093858,0,49,F,2,College,Married,Less than $40K,Blue,36,4,3,3,2154,1490,664,0.726999998092651,3664,63,0.852999985218048,0.691999971866608,0.000294110010145232,0.999710023403168,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,131904.00
717094758,0,40,F,4,Post-Graduate,Married,Unknown,Blue,29,5,3,1,8823,0,8823,0.811999976634979,4453,84,0.787000000476837,0,0.000133859997731633,0.999870002269745,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,129137.00
717095733,0,48,F,4,Not_Specified,Unknown,Less than $40K,Blue,29,6,3,4,3212,2517,695,0.785000026226044,4284,69,1.29999995231628,0.783999979496002,0.000594799988903105,0.999409973621368,Low Recency,Low Monetary,High Frequency,NULL,High Risk,124236.00
717096858,0,51,M,2,Doctorate,Single,$40K - $60K,Blue,40,4,3,3,6492,719,5773,0.711000025272369,4828,78,0.528999984264374,0.111000001430511,0.0004377200093586,0.999559998512268,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,193120.00
717098208,0,48,M,3,Not_Specified,Married,$80K - $120K,Blue,41,5,2,2,5848,950,4898,0.726000010967255,1961,51,0.545000016689301,0.162000000476837,0.000129819993162528,0.999870002269745,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,80401.00
717099408,0,40,M,3,Graduate,Married,$60K - $80K,Blue,29,6,3,2,10529,0,10529,0.728999972343445,4583,87,0.851000010967255,0,0.000186649995157495,0.999809980392456,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,132907.00
717100833,0,37,F,2,High School,Married,Less than $40K,Blue,27,6,6,2,3148,0,3148,0.497999995946884,1401,31,0.722000002861023,0,0.000138040006277151,0.999859988689423,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,37827.00
717103758,1,63,M,0,Graduate,Single,Unknown,Blue,55,5,0,2,18550,0,18550,0.907999992370605,2616,42,0.825999975204468,0,0.945909976959229,0.0540900006890297,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,143880.00
717105258,0,37,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,3,3992,1289,2703,1.00800001621246,2181,32,0.600000023841858,0.323000013828278,0.000283950008451939,0.999719977378845,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,78516.00
717107808,0,48,F,1,Uneducated,Unknown,$40K - $60K,Blue,39,6,4,2,1438.30004882813,1218,220.300003051758,0.751999974250793,4600,76,0.616999983787537,0.847000002861023,0.000209789999644272,0.999790012836456,High Recency,High Monetary,High Frequency,Best Customers,High Risk,179400.00
717109983,0,50,F,2,High School,Married,$40K - $60K,Blue,39,3,2,2,2275,2138,137,0.741999983787537,7768,83,0.728999972343445,0.939999997615814,0.000110649998532608,0.999890029430389,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,302952.00
717112533,0,52,F,1,Graduate,Unknown,Less than $40K,Blue,42,6,2,0,6946,0,6946,0.745000004768372,4058,88,0.725000023841858,0,3.94099988625385E-05,0.999960005283356,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,170436.00
717114708,0,34,F,0,Graduate,Married,$40K - $60K,Blue,26,3,3,2,2991,1830,1161,0.77700001001358,4414,77,0.878000020980835,0.611999988555908,0.000154349996591918,0.9998499751091,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,114764.00
717121758,0,58,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,1,3008,2517,491,0.674000024795532,4627,68,0.658999979496002,0.837000012397766,9.30870010051876E-05,0.999909996986389,High Recency,High Monetary,High Frequency,Best Customers,High Risk,166572.00
717123858,0,36,F,1,Graduate,Married,$40K - $60K,Blue,36,5,1,3,3635,1617,2018,0.828000009059906,4045,62,1.06700003147125,0.444999992847443,8.69520008563995E-05,0.999909996986389,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,145620.00
717124983,0,62,F,1,Uneducated,Married,$40K - $60K,Blue,43,3,1,1,4760,0,4760,0.564000010490417,1459,20,0.537999987602234,0,3.20549988828134E-05,0.999970018863678,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,62737.00
717125958,0,49,F,3,Not_Specified,Married,Less than $40K,Blue,38,6,5,1,2652,1581,1071,0.737999975681305,4747,80,0.777999997138977,0.596000015735626,0.00013818999286741,0.999859988689423,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,180386.00
717127083,0,37,M,3,Graduate,Married,$120K +,Blue,25,3,3,0,15017,1733,13284,0.634999990463257,2076,58,0.486999988555908,0.115000002086163,6.88529980834574E-05,0.999930024147034,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,51900.00
717128283,0,40,F,3,High School,Unknown,Less than $40K,Blue,36,5,2,2,5525,2409,3116,0.929000020027161,2305,33,0.940999984741211,0.435999989509583,0.000114820002636407,0.999890029430389,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,82980.00
717129333,0,35,F,2,Graduate,Married,$40K - $60K,Blue,25,3,1,2,1438.30004882813,0,1438.30004882813,0.744000017642975,4434,73,0.779999971389771,0,5.50769982510246E-05,0.999939978122711,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,110850.00
717130383,0,50,M,0,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,2334,707,1627,0.560999989509583,1386,30,0.5,0.303000003099442,0.000266919989371672,0.999729990959167,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,49896.00
717131283,0,43,F,4,High School,Divorced,$40K - $60K,Blue,34,5,1,1,6034,1579,4455,0.753000020980835,4712,67,0.913999974727631,0.261999994516373,3.38630015903618E-05,0.999970018863678,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,160208.00
717132633,0,62,M,0,Uneducated,Single,$40K - $60K,Blue,50,3,2,2,7348,1466,5882,1.23599994182587,3066,61,0.694000005722046,0.200000002980232,0.000100429999292828,0.999899983406067,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,153300.00
717134058,0,65,F,1,Not_Specified,Single,Unknown,Blue,36,5,1,2,5018,1131,3887,0.624000012874603,4028,81,0.800000011920929,0.224999994039536,5.68249997741077E-05,0.999939978122711,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,145008.00
717135333,0,50,F,1,Graduate,Single,Unknown,Blue,36,3,2,2,17970,1390,16580,0.723999977111816,13204,97,0.796000003814697,0.0769999995827675,0.000106840001535602,0.999890029430389,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,475344.00
717136533,0,37,F,2,Uneducated,Single,Less than $40K,Blue,26,4,2,2,2586,835,1751,0.721000015735626,4883,73,0.824999988079071,0.323000013828278,0.000117030002002139,0.999880015850067,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,126958.00
717138558,0,28,M,0,Post-Graduate,Married,$40K - $60K,Blue,16,5,1,3,3665,0,3665,0.736999988555908,1813,31,0.409000009298325,0,9.35380012379028E-05,0.999909996986389,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,29008.00
717139608,0,50,F,2,College,Divorced,Less than $40K,Blue,36,3,2,3,3462,1817,1645,0.717000007629395,4635,65,0.711000025272369,0.524999976158142,0.000186119999852963,0.999809980392456,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,166860.00
717140733,0,52,F,1,Graduate,Single,Less than $40K,Blue,36,1,3,3,6616,831,5785,0.707000017166138,9065,85,0.735000014305115,0.126000002026558,0.000283950008451939,0.999719977378845,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,326340.00
717141858,0,56,F,2,High School,Single,$40K - $60K,Blue,36,4,1,2,13904,625,13279,0.672999978065491,3151,67,0.595000028610229,0.0450000017881393,5.35420003870968E-05,0.999949991703033,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,113436.00
717146208,1,59,F,1,Graduate,Single,Less than $40K,Blue,51,1,4,4,4257,2517,1740,0.703000009059906,2828,50,1.08299994468689,0.591000020503998,0.998300015926361,0.00170460005756468,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,144228.00
717147708,0,44,M,2,Uneducated,Divorced,$60K - $80K,Blue,34,6,3,2,3650,1270,2380,0.791999995708466,4250,81,0.929000020027161,0.34799998998642,0.00018493999959901,0.999819993972778,Low Recency,Low Monetary,High Frequency,NULL,NORMAL,144500.00
717151383,0,44,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,3,2568,1603,965,0.432000011205673,3616,85,0.545000016689301,0.624000012874603,0.000283950008451939,0.999719977378845,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,130176.00
717159858,0,27,M,1,High School,Single,$60K - $80K,Blue,18,5,2,2,2730,1351,1379,0.623000025749207,2319,61,0.742999970912933,0.495000004768372,0.000103860002127476,0.999899983406067,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,41742.00
717166383,0,40,F,4,Not_Specified,Married,$40K - $60K,Blue,30,5,2,2,2166,1465,701,0.85699999332428,5097,82,0.672999978065491,0.675999999046326,0.000131210006657057,0.999870002269745,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,152910.00
717167283,0,49,F,5,Not_Specified,Divorced,Less than $40K,Blue,36,4,1,4,9165,0,9165,0.597000002861023,1846,56,0.647000014781952,0,0.000179340000613593,0.999819993972778,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,66456.00
717171408,0,36,M,1,Not_Specified,Married,$80K - $120K,Blue,26,6,2,1,9959,0,9959,0.569999992847443,2021,41,0.782999992370605,0,7.08189982105978E-05,0.999930024147034,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,52546.00
717172308,1,45,F,3,High School,Married,$40K - $60K,Blue,37,4,2,4,3304,0,3304,0.532000005245209,1731,32,0.280000001192093,0,0.996969997882843,0.00302546005696058,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,64047.00
717173358,0,60,F,0,Graduate,Single,$40K - $60K,Blue,47,1,2,3,9502,1881,7621,0.717000007629395,14418,100,0.754000008106232,0.197999998927116,0.000164280005265027,0.999840021133423,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,677646.00
717174558,1,57,F,1,Uneducated,Single,Less than $40K,Blue,46,2,3,3,9129,0,9129,0.732999980449677,7733,81,0.88400000333786,0,0.9965900182724,0.00341249001212418,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,355718.00
717176508,0,43,F,3,Not_Specified,Single,$40K - $60K,Blue,34,5,3,4,2656,1166,1490,0.586000025272369,4171,80,0.818000018596649,0.439000010490417,0.000588510010857135,0.999409973621368,Low Recency,Low Monetary,High Frequency,NULL,NORMAL,141814.00
717177783,0,36,F,0,Not_Specified,Married,Less than $40K,Silver,19,1,2,3,13313,0,13313,1.08000004291534,15549,121,0.833000004291534,0,0.000163160002557561,0.999840021133423,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,295431.00
717179508,0,33,F,0,Graduate,Single,Less than $40K,Blue,26,6,1,3,2382,1565,817,0.730000019073486,4011,68,0.837999999523163,0.657000005245209,7.94939987827092E-05,0.999920010566711,Low Recency,Low Monetary,High Frequency,NULL,NORMAL,104286.00
717180633,0,59,M,1,Post-Graduate,Married,$40K - $60K,Blue,36,4,2,2,2483,1372,1111,1.64199995994568,1704,35,0.458000004291534,0.552999973297119,0.000125709993881173,0.999870002269745,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,61344.00
717181833,0,39,F,1,Graduate,Single,Less than $40K,Silver,30,5,2,2,10190,891,9299,0.677999973297119,3768,59,0.967000007629395,0.0869999974966049,9.65329963946715E-05,0.999899983406067,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,113040.00
717182883,0,33,F,1,High School,Married,Unknown,Blue,36,3,2,2,2279,1432,847,0.855000019073486,4169,74,0.947000026702881,0.628000020980835,0.000103860002127476,0.999899983406067,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,150084.00
717185658,1,51,M,1,High School,Married,$80K - $120K,Blue,36,4,3,4,22754,0,22754,0.799000024795532,8531,77,0.791000008583069,0,0.997879981994629,0.00211826991289854,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,307116.00
717189183,0,35,M,1,Doctorate,Single,$40K - $60K,Blue,24,6,3,2,10467,1961,8506,0.712999999523163,2665,65,0.666999995708466,0.187000006437302,0.000244310009293258,0.99975997209549,Low Recency,Low Monetary,High Frequency,NULL,NORMAL,63960.00
717190533,0,49,M,4,High School,Married,$60K - $80K,Blue,36,6,3,2,12938,661,12277,0.725000023841858,1282,32,0.777999997138977,0.0509999990463257,0.00018339000234846,0.999819993972778,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,46152.00
717192933,0,55,M,0,Graduate,Married,$120K +,Blue,42,3,2,1,8302,2517,5785,0.66100001335144,1576,34,0.788999974727631,0.303000003099442,5.89019982726313E-05,0.999939978122711,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,66192.00
717195933,1,42,M,3,Graduate,Married,$60K - $80K,Blue,30,2,2,3,5298,0,5298,0.85699999332428,2431,37,0.541999995708466,0,0.994989991188049,0.00500999996438622,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,72930.00
717198633,0,53,F,2,College,Married,$40K - $60K,Blue,34,6,2,1,2075,1469,606,1.32200002670288,2556,49,1.12999999523163,0.708000004291534,6.67339991196059E-05,0.999930024147034,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,86904.00
717200508,0,40,F,4,Uneducated,Single,Unknown,Blue,32,3,1,3,3056,2038,1018,0.675000011920929,4734,73,0.658999979496002,0.666999995708466,9.98929972411133E-05,0.999899983406067,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,151488.00
717202083,1,46,M,2,Not_Specified,Single,$80K - $120K,Blue,34,2,3,3,7077,0,7077,0.837999999523163,2619,41,0.518999993801117,0,0.996999979019165,0.00299743004143238,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,89046.00
717202908,0,39,M,5,College,Married,$80K - $120K,Blue,29,3,3,4,34198,1804,32394,0.934000015258789,4270,59,0.638999998569489,0.0529999993741512,0.000517930020578206,0.999480009078979,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,123830.00
717203958,0,51,M,3,Graduate,Married,$40K - $60K,Blue,36,6,3,2,11512,988,10524,0.569000005722046,1842,32,1.13300001621246,0.0860000029206276,0.000186649995157495,0.999809980392456,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,66312.00
717206508,0,65,F,0,High School,Married,Less than $40K,Blue,36,3,2,2,2798,1806,992,0.764999985694885,1543,35,0.591000020503998,0.644999980926514,9.49509994825348E-05,0.999909996986389,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,55548.00
