719379858,High Frequency,High Monetary,Best Customers
719381733,Low Frequency,Low Monetary,NULL
719384433,Low Frequency,Low Monetary,At Risk Customers
719385558,Low Frequency,Low Monetary,NULL
719391783,Low Frequency,Low Monetary,At Risk Customers
719392833,Low Frequency,Low Monetary,NULL
719398158,High Frequency,Low Monetary,Loyal Customers
719400108,High Frequency,High Monetary,Best Customers
719401158,High Frequency,High Monetary,Best Customers
719407983,Low Frequency,Low Monetary,At Risk Customers
719410083,Low Frequency,High Monetary,Big Spenders
719412258,Low Frequency,Low Monetary,At Risk Customers
719413383,High Frequency,High Monetary,Best Customers
719414658,High Frequency,High Monetary,Best Customers
719415858,High Frequency,Low Monetary,NULL
719418933,Low Frequency,Low Monetary,NULL
719420058,High Frequency,High Monetary,Potential Churn Risk
719420883,Low Frequency,Low Monetary,NULL
719427333,Low Frequency,Low Monetary,NULL
719428308,Low Frequency,Low Monetary,NULL
719430483,High Frequency,High Monetary,Best Customers
719431608,Low Frequency,Low Monetary,NULL
719437908,Low Frequency,Low Monetary,NULL
719439108,High Frequency,High Monetary,Potential Churn Risk
719443683,Low Frequency,Low Monetary,NULL
719445633,High Frequency,High Monetary,Best Customers
719446833,High Frequency,Low Monetary,Loyal Customers
719449533,Low Frequency,Low Monetary,NULL
719450508,Low Frequency,Low Monetary,NULL
719451483,Low Frequency,Low Monetary,NULL
719452308,Low Frequency,Low Monetary,At Risk Customers
719453283,High Frequency,High Monetary,Best Customers
719455083,Low Frequency,Low Monetary,NULL
719455908,High Frequency,Low Monetary,Loyal Customers
719459358,Low Frequency,Low Monetary,NULL
719461008,Low Frequency,Low Monetary,NULL
719462433,High Frequency,Low Monetary,Loyal Customers
719463708,High Frequency,High Monetary,Potential Churn Risk
719464758,High Frequency,Low Monetary,Loyal Customers
719465733,Low Frequency,High Monetary,Big Spenders
719466558,Low Frequency,Low Monetary,NULL
719469333,High Frequency,Low Monetary,NULL
719470458,Low Frequency,Low Monetary,NULL
719471433,Low Frequency,Low Monetary,At Risk Customers
719473458,High Frequency,High Monetary,Best Customers
719474583,Low Frequency,Low Monetary,At Risk Customers
719475633,High Frequency,Low Monetary,NULL
719482008,High Frequency,Low Monetary,NULL
719483358,Low Frequency,Low Monetary,At Risk Customers
719484408,Low Frequency,Low Monetary,NULL
719488008,Low Frequency,Low Monetary,NULL
719490108,High Frequency,High Monetary,Best Customers
719491233,High Frequency,Low Monetary,Loyal Customers
719493858,Low Frequency,Low Monetary,NULL
719494983,Low Frequency,Low Monetary,At Risk Customers
719495958,Low Frequency,Low Monetary,NULL
719502183,High Frequency,High Monetary,Best Customers
719504433,High Frequency,Low Monetary,Loyal Customers
719505483,High Frequency,High Monetary,Best Customers
719506983,Low Frequency,Low Monetary,NULL
719511783,High Frequency,High Monetary,Best Customers
719512983,Low Frequency,Low Monetary,NULL
719513733,High Frequency,Low Monetary,Loyal Customers
719514783,Low Frequency,Low Monetary,At Risk Customers
719516208,Low Frequency,Low Monetary,NULL
719517258,High Frequency,Low Monetary,Loyal Customers
719518308,Low Frequency,Low Monetary,At Risk Customers
719519058,Low Frequency,Low Monetary,NULL
719521983,Low Frequency,Low Monetary,At Risk Customers
719523108,High Frequency,Low Monetary,Loyal Customers
719524383,High Frequency,Low Monetary,NULL
719525358,High Frequency,Low Monetary,Loyal Customers
719527833,High Frequency,Low Monetary,Loyal Customers
719528958,High Frequency,Low Monetary,Loyal Customers
719530158,High Frequency,Low Monetary,Loyal Customers
719531133,High Frequency,Low Monetary,Loyal Customers
719532108,High Frequency,High Monetary,Potential Churn Risk
719534058,Low Frequency,Low Monetary,At Risk Customers
719535558,High Frequency,Low Monetary,Loyal Customers
719536608,High Frequency,High Monetary,Best Customers
719538183,High Frequency,Low Monetary,Loyal Customers
719539458,High Frequency,High Monetary,Best Customers
719543208,High Frequency,Low Monetary,Loyal Customers
719545983,High Frequency,High Monetary,Potential Churn Risk
719547033,Low Frequency,High Monetary,NULL
719549508,High Frequency,High Monetary,Best Customers
719554758,Low Frequency,Low Monetary,NULL
719555733,Low Frequency,Low Monetary,NULL
719556558,High Frequency,Low Monetary,NULL
719557983,High Frequency,High Monetary,Best Customers
719562108,High Frequency,Low Monetary,NULL
719563158,High Frequency,Low Monetary,Loyal Customers
719564208,Low Frequency,Low Monetary,At Risk Customers
719568333,Low Frequency,Low Monetary,NULL
719570733,High Frequency,Low Monetary,Loyal Customers
719572833,High Frequency,High Monetary,Best Customers
719574033,High Frequency,High Monetary,Potential Churn Risk
719577258,Low Frequency,Low Monetary,At Risk Customers
719580033,Low Frequency,Low Monetary,NULL
719582058,High Frequency,High Monetary,Potential Churn Risk
719583558,High Frequency,High Monetary,Best Customers
719584608,High Frequency,Low Monetary,NULL
719587158,High Frequency,Low Monetary,NULL
719590458,Low Frequency,Low Monetary,NULL
719591283,Low Frequency,Low Monetary,At Risk Customers
719592483,High Frequency,High Monetary,Potential Churn Risk
719593608,Low Frequency,High Monetary,Big Spenders
719594433,High Frequency,High Monetary,Potential Churn Risk
719595708,High Frequency,High Monetary,Best Customers
719596908,Low Frequency,Low Monetary,NULL
719601708,Low Frequency,High Monetary,NULL
719602908,Low Frequency,Low Monetary,At Risk Customers
719604858,Low Frequency,Low Monetary,At Risk Customers
719606133,High Frequency,High Monetary,Potential Churn Risk
719607183,High Frequency,High Monetary,Best Customers
719608308,High Frequency,Low Monetary,NULL
719609433,High Frequency,High Monetary,Best Customers
719610708,High Frequency,High Monetary,Potential Churn Risk
719612583,High Frequency,High Monetary,Best Customers
719613783,Low Frequency,Low Monetary,NULL
719614758,High Frequency,High Monetary,Potential Churn Risk
719617758,High Frequency,High Monetary,Best Customers
719620983,High Frequency,High Monetary,Potential Churn Risk
719621958,Low Frequency,Low Monetary,At Risk Customers
719623083,High Frequency,High Monetary,Potential Churn Risk
719625933,High Frequency,High Monetary,Best Customers
719627133,Low Frequency,Low Monetary,NULL
719628033,Low Frequency,Low Monetary,NULL
719629308,High Frequency,High Monetary,Best Customers
719630358,Low Frequency,Low Monetary,NULL
719632683,High Frequency,High Monetary,Potential Churn Risk
719633508,High Frequency,High Monetary,Best Customers
719634408,High Frequency,High Monetary,Potential Churn Risk
719647383,Low Frequency,Low Monetary,NULL
719648358,Low Frequency,Low Monetary,At Risk Customers
719649408,Low Frequency,Low Monetary,At Risk Customers
719651358,High Frequency,Low Monetary,NULL
719653308,High Frequency,High Monetary,Best Customers
719654283,High Frequency,High Monetary,Best Customers
719655258,High Frequency,Low Monetary,Loyal Customers
719656533,High Frequency,Low Monetary,Loyal Customers
719657583,Low Frequency,Low Monetary,NULL
719658858,High Frequency,High Monetary,Best Customers
719659758,High Frequency,Low Monetary,NULL
719660658,Low Frequency,Low Monetary,NULL
719661558,Low Frequency,Low Monetary,NULL
719662458,Low Frequency,Low Monetary,At Risk Customers
719666283,Low Frequency,Low Monetary,NULL
719671383,High Frequency,Low Monetary,NULL
719672283,Low Frequency,Low Monetary,NULL
719674533,High Frequency,Low Monetary,Loyal Customers
719677758,High Frequency,High Monetary,Best Customers
719679858,Low Frequency,Low Monetary,NULL
719680908,High Frequency,High Monetary,Potential Churn Risk
719682183,Low Frequency,Low Monetary,NULL
719683158,High Frequency,High Monetary,Best Customers
719685408,Low Frequency,Low Monetary,At Risk Customers
719686458,Low Frequency,Low Monetary,NULL
719688408,High Frequency,Low Monetary,Loyal Customers
719690733,High Frequency,Low Monetary,Loyal Customers
719692983,Low Frequency,Low Monetary,At Risk Customers
719694408,High Frequency,High Monetary,Best Customers
719699208,High Frequency,High Monetary,Best Customers
719701383,High Frequency,High Monetary,Potential Churn Risk
719703483,High Frequency,High Monetary,Best Customers
719704308,Low Frequency,Low Monetary,NULL
719706483,Low Frequency,Low Monetary,At Risk Customers
719709558,High Frequency,High Monetary,Potential Churn Risk
719712633,Low Frequency,Low Monetary,NULL
719713683,High Frequency,High Monetary,Best Customers
719714658,Low Frequency,High Monetary,Big Spenders
719716983,High Frequency,Low Monetary,Loyal Customers
719719158,High Frequency,High Monetary,Best Customers
719720058,Low Frequency,Low Monetary,At Risk Customers
719722308,High Frequency,High Monetary,Potential Churn Risk
719723658,High Frequency,High Monetary,Best Customers
719724933,High Frequency,Low Monetary,Loyal Customers
719728383,Low Frequency,Low Monetary,At Risk Customers
719729433,Low Frequency,Low Monetary,NULL
719730258,High Frequency,Low Monetary,Loyal Customers
719731458,Low Frequency,Low Monetary,NULL
719732433,High Frequency,Low Monetary,Loyal Customers
719734533,High Frequency,High Monetary,Potential Churn Risk
719737833,Low Frequency,Low Monetary,NULL
719739108,Low Frequency,Low Monetary,NULL
719740008,Low Frequency,Low Monetary,NULL
719740983,High Frequency,High Monetary,Potential Churn Risk
719742108,Low Frequency,Low Monetary,At Risk Customers
719745558,High Frequency,High Monetary,Best Customers
719749083,Low Frequency,Low Monetary,NULL
719751483,Low Frequency,Low Monetary,NULL
719756133,Low Frequency,Low Monetary,At Risk Customers
719758758,High Frequency,High Monetary,Potential Churn Risk
719759733,Low Frequency,Low Monetary,NULL
719761458,Low Frequency,Low Monetary,NULL
719767683,High Frequency,High Monetary,Best Customers
719768658,High Frequency,High Monetary,Potential Churn Risk
719770158,Low Frequency,Low Monetary,NULL
719772258,High Frequency,High Monetary,Potential Churn Risk
719773158,High Frequency,High Monetary,Best Customers
719775408,High Frequency,High Monetary,Best Customers
719776608,Low Frequency,Low Monetary,NULL
719781183,Low Frequency,Low Monetary,NULL
719782458,High Frequency,Low Monetary,Loyal Customers
719784708,High Frequency,High Monetary,Best Customers
719785683,High Frequency,High Monetary,Best Customers
719787633,High Frequency,High Monetary,Best Customers
719788833,Low Frequency,Low Monetary,NULL
719794383,High Frequency,High Monetary,Best Customers
719797758,High Frequency,High Monetary,Best Customers
719799033,High Frequency,High Monetary,Best Customers
719801508,High Frequency,Low Monetary,NULL
719804208,Low Frequency,Low Monetary,At Risk Customers
719805183,High Frequency,High Monetary,Potential Churn Risk
719806233,Low Frequency,Low Monetary,At Risk Customers
719808558,Low Frequency,Low Monetary,NULL
719809533,High Frequency,High Monetary,Best Customers
719810583,Low Frequency,Low Monetary,NULL
719813058,High Frequency,High Monetary,Potential Churn Risk
719815383,High Frequency,High Monetary,Best Customers
719816583,Low Frequency,Low Monetary,NULL
719818983,Low Frequency,Low Monetary,At Risk Customers
719819958,Low Frequency,Low Monetary,At Risk Customers
719821908,Low Frequency,Low Monetary,At Risk Customers
719826333,High Frequency,Low Monetary,NULL
719829633,High Frequency,High Monetary,Potential Churn Risk
719831958,Low Frequency,Low Monetary,NULL
719834208,High Frequency,Low Monetary,NULL
719835033,High Frequency,Low Monetary,NULL
719836083,Low Frequency,Low Monetary,NULL
719838558,High Frequency,High Monetary,Potential Churn Risk
719841708,High Frequency,High Monetary,Best Customers
719843958,High Frequency,High Monetary,Potential Churn Risk
719845908,High Frequency,High Monetary,Best Customers
719847108,High Frequency,High Monetary,Best Customers
719848008,High Frequency,High Monetary,Best Customers
719848908,High Frequency,Low Monetary,NULL
719849958,High Frequency,High Monetary,Best Customers
719850933,High Frequency,High Monetary,Best Customers
719854008,Low Frequency,Low Monetary,NULL
719855958,High Frequency,Low Monetary,NULL
719857008,High Frequency,High Monetary,Best Customers
719859033,Low Frequency,High Monetary,NULL
719860308,Low Frequency,Low Monetary,NULL
719862258,High Frequency,High Monetary,Potential Churn Risk
719863758,Low Frequency,Low Monetary,NULL
719868183,Low Frequency,Low Monetary,At Risk Customers
719872833,High Frequency,Low Monetary,Loyal Customers
719873808,Low Frequency,Low Monetary,At Risk Customers
719874633,Low Frequency,Low Monetary,NULL
719876808,Low Frequency,Low Monetary,NULL
719880408,Low Frequency,Low Monetary,At Risk Customers
719881533,Low Frequency,Low Monetary,At Risk Customers
719882583,High Frequency,Low Monetary,NULL
719883858,Low Frequency,Low Monetary,NULL
719884983,Low Frequency,High Monetary,Big Spenders
719885883,Low Frequency,Low Monetary,NULL
719887008,High Frequency,Low Monetary,Loyal Customers
719888358,Low Frequency,Low Monetary,NULL
719889408,Low Frequency,Low Monetary,NULL
719894433,Low Frequency,Low Monetary,At Risk Customers
719898108,High Frequency,High Monetary,Best Customers
719900733,High Frequency,High Monetary,Best Customers
719902908,Low Frequency,Low Monetary,NULL
719904333,Low Frequency,Low Monetary,NULL
719905908,Low Frequency,Low Monetary,NULL
719910333,High Frequency,Low Monetary,Loyal Customers
719911458,High Frequency,Low Monetary,Loyal Customers
719912808,High Frequency,Low Monetary,Loyal Customers
719913783,High Frequency,High Monetary,Potential Churn Risk
719914908,Low Frequency,Low Monetary,NULL
719916408,Low Frequency,Low Monetary,At Risk Customers
719917233,Low Frequency,Low Monetary,NULL
719918358,High Frequency,High Monetary,Best Customers
719922558,High Frequency,High Monetary,Potential Churn Risk
719924433,High Frequency,High Monetary,Potential Churn Risk
719925483,High Frequency,High Monetary,Best Customers
719926683,High Frequency,High Monetary,Potential Churn Risk
719929758,Low Frequency,Low Monetary,NULL
719930658,High Frequency,Low Monetary,NULL
719934783,High Frequency,High Monetary,Potential Churn Risk
719940483,High Frequency,High Monetary,Best Customers
719941533,High Frequency,High Monetary,Potential Churn Risk
719942883,Low Frequency,Low Monetary,NULL
719944458,High Frequency,High Monetary,Best Customers
719945433,Low Frequency,Low Monetary,NULL
719947533,High Frequency,High Monetary,Best Customers
719951208,High Frequency,Low Monetary,NULL
719952408,Low Frequency,Low Monetary,NULL
719953383,High Frequency,High Monetary,Potential Churn Risk
719954733,High Frequency,High Monetary,Potential Churn Risk
719955558,High Frequency,High Monetary,Potential Churn Risk
719960133,High Frequency,Low Monetary,NULL
719961183,Low Frequency,Low Monetary,NULL
719962458,High Frequency,High Monetary,Potential Churn Risk
719963433,High Frequency,Low Monetary,NULL
719964933,High Frequency,High Monetary,Best Customers
719967708,High Frequency,Low Monetary,NULL
719971458,High Frequency,Low Monetary,Loyal Customers
719973033,High Frequency,High Monetary,Best Customers
719976558,Low Frequency,Low Monetary,At Risk Customers
719978583,High Frequency,Low Monetary,Loyal Customers
719981508,Low Frequency,Low Monetary,At Risk Customers
719986758,Low Frequency,Low Monetary,At Risk Customers
719987733,Low Frequency,Low Monetary,NULL
719989008,Low Frequency,Low Monetary,NULL
719990358,High Frequency,High Monetary,Potential Churn Risk
719991783,High Frequency,Low Monetary,Loyal Customers
719995008,High Frequency,High Monetary,Best Customers
719996958,Low Frequency,Low Monetary,At Risk Customers
719998233,High Frequency,Low Monetary,NULL
719999508,Low Frequency,Low Monetary,At Risk Customers
720000708,High Frequency,Low Monetary,NULL
720001758,High Frequency,High Monetary,Potential Churn Risk
720003558,High Frequency,High Monetary,Potential Churn Risk
720006333,Low Frequency,High Monetary,Big Spenders
720007383,Low Frequency,Low Monetary,At Risk Customers
720008133,High Frequency,Low Monetary,Loyal Customers
720009558,High Frequency,Low Monetary,Loyal Customers
720010608,Low Frequency,Low Monetary,At Risk Customers
720011958,High Frequency,High Monetary,Best Customers
720013083,High Frequency,Low Monetary,NULL
720014358,High Frequency,Low Monetary,NULL
720015183,High Frequency,High Monetary,Best Customers
720016308,High Frequency,Low Monetary,Loyal Customers
720017958,High Frequency,High Monetary,Best Customers
720026058,Low Frequency,Low Monetary,NULL
720027258,High Frequency,High Monetary,Best Customers
720028683,Low Frequency,Low Monetary,NULL
720029508,High Frequency,Low Monetary,Loyal Customers
720031908,High Frequency,Low Monetary,Loyal Customers
720033033,High Frequency,High Monetary,Best Customers
720034983,High Frequency,Low Monetary,NULL
720040158,High Frequency,High Monetary,Best Customers
720043533,High Frequency,Low Monetary,NULL
720044658,Low Frequency,Low Monetary,NULL
720046458,High Frequency,High Monetary,Best Customers
720049083,Low Frequency,Low Monetary,At Risk Customers
720050208,Low Frequency,Low Monetary,At Risk Customers
720054183,High Frequency,High Monetary,Potential Churn Risk
720057183,High Frequency,Low Monetary,Loyal Customers
720062508,Low Frequency,Low Monetary,At Risk Customers
720064158,High Frequency,Low Monetary,Loyal Customers
720067083,High Frequency,Low Monetary,Loyal Customers
720068808,High Frequency,Low Monetary,NULL
720070383,High Frequency,High Monetary,Potential Churn Risk
720071583,Low Frequency,Low Monetary,NULL
720072933,High Frequency,High Monetary,Best Customers
720074583,High Frequency,High Monetary,Best Customers
720075558,High Frequency,Low Monetary,Loyal Customers
720076458,Low Frequency,Low Monetary,NULL
720079758,High Frequency,High Monetary,Best Customers
720084183,High Frequency,Low Monetary,NULL
720085233,Low Frequency,Low Monetary,NULL
720086358,High Frequency,High Monetary,Best Customers
720087708,High Frequency,High Monetary,Potential Churn Risk
720091083,Low Frequency,Low Monetary,At Risk Customers
720092283,High Frequency,Low Monetary,NULL
720093333,High Frequency,High Monetary,Potential Churn Risk
720096558,Low Frequency,Low Monetary,NULL
720099708,High Frequency,High Monetary,Best Customers
720101658,High Frequency,High Monetary,Potential Churn Risk
720105933,High Frequency,High Monetary,Potential Churn Risk
720108783,High Frequency,Low Monetary,Loyal Customers
720113433,Low Frequency,Low Monetary,NULL
720114633,High Frequency,High Monetary,Potential Churn Risk
720115683,Low Frequency,Low Monetary,NULL
720118908,High Frequency,Low Monetary,Loyal Customers
720119808,Low Frequency,Low Monetary,NULL
720122808,Low Frequency,Low Monetary,At Risk Customers
720124758,Low Frequency,Low Monetary,NULL
720126033,High Frequency,High Monetary,Potential Churn Risk
720128658,High Frequency,High Monetary,Potential Churn Risk
720130233,Low Frequency,Low Monetary,NULL
720132258,High Frequency,Low Monetary,Loyal Customers
720133908,High Frequency,Low Monetary,NULL
720135333,Low Frequency,Low Monetary,At Risk Customers
720136458,High Frequency,High Monetary,Best Customers
720141408,Low Frequency,Low Monetary,At Risk Customers
720142308,Low Frequency,Low Monetary,NULL
720145683,Low Frequency,Low Monetary,NULL
720146733,High Frequency,Low Monetary,NULL
720147633,Low Frequency,Low Monetary,NULL
720148983,Low Frequency,Low Monetary,NULL
720150858,Low Frequency,Low Monetary,At Risk Customers
720152058,High Frequency,High Monetary,Potential Churn Risk
720153258,Low Frequency,Low Monetary,NULL
720154533,High Frequency,High Monetary,Best Customers
720155583,High Frequency,High Monetary,Best Customers
720158208,Low Frequency,Low Monetary,At Risk Customers
720163458,High Frequency,High Monetary,Potential Churn Risk
720164358,Low Frequency,High Monetary,Big Spenders
720165258,High Frequency,High Monetary,Potential Churn Risk
720167508,High Frequency,High Monetary,Potential Churn Risk
720168558,High Frequency,High Monetary,Best Customers
720169383,High Frequency,Low Monetary,Loyal Customers
720171033,High Frequency,Low Monetary,Loyal Customers
720174033,High Frequency,High Monetary,Potential Churn Risk
720175008,High Frequency,Low Monetary,NULL
720178158,Low Frequency,High Monetary,Big Spenders
720179883,Low Frequency,Low Monetary,At Risk Customers
720180633,High Frequency,Low Monetary,Loyal Customers
720181758,Low Frequency,Low Monetary,At Risk Customers
720182658,High Frequency,High Monetary,Potential Churn Risk
720185058,Low Frequency,Low Monetary,NULL
720186258,High Frequency,Low Monetary,NULL
720188508,Low Frequency,Low Monetary,At Risk Customers
720190083,Low Frequency,Low Monetary,NULL
720190908,High Frequency,High Monetary,Best Customers
720191883,Low Frequency,Low Monetary,At Risk Customers
720193533,Low Frequency,Low Monetary,At Risk Customers
720196158,High Frequency,Low Monetary,Loyal Customers
720197058,Low Frequency,Low Monetary,At Risk Customers
720198183,High Frequency,High Monetary,Potential Churn Risk
720201033,Low Frequency,Low Monetary,NULL
720202008,High Frequency,Low Monetary,Loyal Customers
720204558,High Frequency,High Monetary,Best Customers
720205608,High Frequency,High Monetary,Best Customers
720206658,Low Frequency,Low Monetary,At Risk Customers
720210483,High Frequency,High Monetary,Potential Churn Risk
720211533,High Frequency,High Monetary,Potential Churn Risk
720212508,High Frequency,Low Monetary,Loyal Customers
720214833,Low Frequency,Low Monetary,NULL
720216108,Low Frequency,Low Monetary,At Risk Customers
720218658,High Frequency,High Monetary,Potential Churn Risk
720219633,High Frequency,Low Monetary,Loyal Customers
720228708,Low Frequency,Low Monetary,NULL
720231108,Low Frequency,Low Monetary,NULL
720234708,Low Frequency,Low Monetary,At Risk Customers
720235608,Low Frequency,High Monetary,Big Spenders
720236433,High Frequency,Low Monetary,NULL
720237408,High Frequency,High Monetary,Best Customers
720241758,Low Frequency,Low Monetary,NULL
720242733,High Frequency,Low Monetary,Loyal Customers
720243933,Low Frequency,Low Monetary,At Risk Customers
720244983,Low Frequency,Low Monetary,At Risk Customers
720247158,High Frequency,Low Monetary,Loyal Customers
720248208,Low Frequency,Low Monetary,NULL
720249183,High Frequency,High Monetary,Potential Churn Risk
720250158,Low Frequency,Low Monetary,At Risk Customers
720251358,Low Frequency,Low Monetary,NULL
720252858,Low Frequency,Low Monetary,NULL
720253908,Low Frequency,Low Monetary,NULL
720254883,Low Frequency,Low Monetary,NULL
720256158,High Frequency,Low Monetary,Loyal Customers
720258183,High Frequency,High Monetary,Potential Churn Risk
720259308,High Frequency,Low Monetary,NULL
720260433,High Frequency,High Monetary,Potential Churn Risk
720264783,Low Frequency,Low Monetary,NULL
720267033,Low Frequency,Low Monetary,At Risk Customers
720269283,High Frequency,Low Monetary,NULL
720270633,Low Frequency,Low Monetary,NULL
720272958,Low Frequency,Low Monetary,NULL
720274158,High Frequency,Low Monetary,NULL
720275358,Low Frequency,Low Monetary,At Risk Customers
720281508,High Frequency,High Monetary,Potential Churn Risk
720282558,High Frequency,Low Monetary,NULL
720283758,Low Frequency,Low Monetary,NULL
720286908,High Frequency,Low Monetary,Loyal Customers
720289533,High Frequency,High Monetary,Best Customers
720292983,Low Frequency,High Monetary,Big Spenders
720294258,High Frequency,High Monetary,Potential Churn Risk
720296808,Low Frequency,Low Monetary,NULL
720299283,High Frequency,Low Monetary,NULL
720301458,Low Frequency,Low Monetary,NULL
720302883,High Frequency,High Monetary,Potential Churn Risk
720303933,High Frequency,High Monetary,Best Customers
720306408,High Frequency,High Monetary,Best Customers
720307683,High Frequency,High Monetary,Best Customers
720310458,Low Frequency,Low Monetary,At Risk Customers
720313083,High Frequency,Low Monetary,NULL
720314583,Low Frequency,Low Monetary,NULL
720315933,High Frequency,High Monetary,Best Customers
720317658,High Frequency,High Monetary,Potential Churn Risk
720322008,High Frequency,High Monetary,Potential Churn Risk
720323208,High Frequency,High Monetary,Potential Churn Risk
720326733,Low Frequency,Low Monetary,NULL
720328008,High Frequency,High Monetary,Best Customers
720328983,Low Frequency,High Monetary,Big Spenders
720330558,Low Frequency,Low Monetary,At Risk Customers
720333783,Low Frequency,Low Monetary,At Risk Customers
720334833,High Frequency,High Monetary,Potential Churn Risk
720336708,Low Frequency,Low Monetary,At Risk Customers
720338658,Low Frequency,Low Monetary,NULL
720339558,High Frequency,Low Monetary,Loyal Customers
720340383,High Frequency,Low Monetary,NULL
720344658,Low Frequency,Low Monetary,At Risk Customers
720348933,Low Frequency,Low Monetary,At Risk Customers
720349983,High Frequency,High Monetary,Potential Churn Risk
720352533,Low Frequency,Low Monetary,NULL
720353808,Low Frequency,High Monetary,NULL
720356133,High Frequency,High Monetary,Best Customers
720357483,High Frequency,Low Monetary,NULL
720362058,Low Frequency,Low Monetary,NULL
720363258,High Frequency,Low Monetary,NULL
720364158,High Frequency,Low Monetary,Loyal Customers
720370533,Low Frequency,Low Monetary,NULL
720371733,Low Frequency,Low Monetary,NULL
720372483,High Frequency,High Monetary,Best Customers
720374808,High Frequency,High Monetary,Potential Churn Risk
720376008,Low Frequency,Low Monetary,NULL
720377433,High Frequency,High Monetary,Best Customers
720379533,Low Frequency,Low Monetary,NULL
720384633,High Frequency,Low Monetary,Loyal Customers
720385608,High Frequency,High Monetary,Potential Churn Risk
720389283,High Frequency,High Monetary,Best Customers
720392433,Low Frequency,Low Monetary,NULL
720398958,High Frequency,Low Monetary,Loyal Customers
720401658,Low Frequency,Low Monetary,At Risk Customers
720403008,High Frequency,High Monetary,Best Customers
720406233,Low Frequency,Low Monetary,NULL
720408708,Low Frequency,Low Monetary,NULL
720409608,Low Frequency,Low Monetary,At Risk Customers
720411183,High Frequency,Low Monetary,NULL
720412308,High Frequency,High Monetary,Best Customers
720413658,High Frequency,High Monetary,Potential Churn Risk
720414558,High Frequency,High Monetary,Best Customers
720415833,High Frequency,High Monetary,Potential Churn Risk
720418383,High Frequency,High Monetary,Potential Churn Risk
720419358,High Frequency,High Monetary,Best Customers
720422358,High Frequency,High Monetary,Best Customers
720424608,Low Frequency,Low Monetary,NULL
720425508,High Frequency,High Monetary,Best Customers
720426708,Low Frequency,Low Monetary,NULL
720427683,Low Frequency,Low Monetary,NULL
720430083,High Frequency,Low Monetary,Loyal Customers
720431433,Low Frequency,Low Monetary,NULL
720432858,Low Frequency,Low Monetary,NULL
720436008,High Frequency,Low Monetary,Loyal Customers
720437358,High Frequency,Low Monetary,NULL
720439533,High Frequency,High Monetary,Best Customers
720440583,Low Frequency,Low Monetary,NULL
720443358,High Frequency,High Monetary,Best Customers
720444408,Low Frequency,Low Monetary,At Risk Customers
720445533,Low Frequency,Low Monetary,NULL
720446508,Low Frequency,Low Monetary,NULL
720449208,Low Frequency,High Monetary,NULL
720450108,Low Frequency,Low Monetary,NULL
720452508,High Frequency,Low Monetary,Loyal Customers
720454158,Low Frequency,Low Monetary,At Risk Customers
720457608,Low Frequency,Low Monetary,NULL
720458883,High Frequency,High Monetary,Potential Churn Risk
720460083,Low Frequency,Low Monetary,At Risk Customers
720462633,Low Frequency,Low Monetary,At Risk Customers
720463833,High Frequency,High Monetary,Best Customers
720466383,Low Frequency,Low Monetary,NULL
720467583,High Frequency,Low Monetary,Loyal Customers
720470133,High Frequency,High Monetary,Best Customers
720471108,High Frequency,High Monetary,Potential Churn Risk
720473433,High Frequency,High Monetary,Best Customers
720474408,High Frequency,High Monetary,Best Customers
720475233,Low Frequency,Low Monetary,NULL
720476733,Low Frequency,Low Monetary,At Risk Customers
720479058,Low Frequency,Low Monetary,NULL
720480183,High Frequency,High Monetary,Potential Churn Risk
720482583,High Frequency,High Monetary,Best Customers
720484908,Low Frequency,Low Monetary,NULL
720486408,High Frequency,High Monetary,Best Customers
720487308,Low Frequency,Low Monetary,NULL
720491958,High Frequency,Low Monetary,Loyal Customers
720494058,High Frequency,High Monetary,Potential Churn Risk
720496158,High Frequency,Low Monetary,Loyal Customers
720497958,Low Frequency,Low Monetary,At Risk Customers
720503508,High Frequency,High Monetary,Best Customers
720504633,Low Frequency,Low Monetary,At Risk Customers
720507108,Low Frequency,Low Monetary,At Risk Customers
720508233,Low Frequency,Low Monetary,NULL
720509433,High Frequency,Low Monetary,NULL
720510333,High Frequency,High Monetary,Potential Churn Risk
720511608,Low Frequency,Low Monetary,At Risk Customers
720512433,High Frequency,High Monetary,Best Customers
720513333,High Frequency,High Monetary,Best Customers
720515883,High Frequency,High Monetary,Best Customers
720518283,High Frequency,High Monetary,Best Customers
720519333,Low Frequency,Low Monetary,NULL
720520308,Low Frequency,Low Monetary,At Risk Customers
720521808,Low Frequency,Low Monetary,At Risk Customers
720522633,High Frequency,High Monetary,Best Customers
720527058,High Frequency,Low Monetary,NULL
720529308,Low Frequency,Low Monetary,NULL
720531633,Low Frequency,Low Monetary,NULL
720532908,High Frequency,Low Monetary,NULL
720535008,High Frequency,High Monetary,Best Customers
720537633,High Frequency,High Monetary,Best Customers
720539583,High Frequency,High Monetary,Potential Churn Risk
720540708,Low Frequency,Low Monetary,NULL
720541758,Low Frequency,Low Monetary,NULL
720547533,High Frequency,Low Monetary,NULL
720551733,Low Frequency,Low Monetary,At Risk Customers
720553158,High Frequency,High Monetary,Potential Churn Risk
720555483,High Frequency,Low Monetary,NULL
720557883,High Frequency,High Monetary,Potential Churn Risk
720559908,Low Frequency,High Monetary,Big Spenders
720562008,High Frequency,Low Monetary,NULL
720563058,High Frequency,Low Monetary,Loyal Customers
720563958,High Frequency,High Monetary,Best Customers
